,backtest_length,diff_list_length,total_returns,win_rate
PAYX,5243,224,0.38968370977257727,0.7455357142857143
PCAR,5243,246,15.234667388008146,0.8292682926829268
PEAK,5233,242,8.266963664804257,0.8264462809917356
PEG,5243,237,1.1467300630689148,0.7848101265822784
PENN,5243,203,1.1746033211900768,0.7586206896551724
PEP,5243,239,2.876085926879135,0.8200836820083682
PFE,5243,225,1.8538067449249556,0.7466666666666667
PFG,4771,229,1.800584780533424,0.8296943231441049
PG,5243,238,2.805673341857493,0.8151260504201681
PGR,5243,210,2.505656105790498,0.7904761904761904
PH,5243,221,1.057633977199032,0.8099547511312217
PHM,5243,245,5.207687142514308,0.7959183673469388
PKG,5225,261,17.30510769275381,0.842911877394636
PLD,5243,245,6.100462230601351,0.8244897959183674
PM,3182,147,0.43021250396395894,0.7687074829931972
PNC,5243,248,7.697986938163104,0.8266129032258065
PNR,5243,236,5.413558874022453,0.8008474576271186
PNW,5243,211,-0.05642627783249167,0.7962085308056872
POOL,5243,225,8.677522352907046,0.8355555555555556
PPG,5243,242,3.221065065091189,0.7768595041322314
PPL,5233,229,1.5915399448228906,0.8165938864628821
PRU,4755,224,1.8826833939293315,0.8214285714285714
PSA,5243,233,11.935667755204618,0.8025751072961373
PSX,2155,88,-0.2155875749982939,0.7613636363636364
PTC,5243,220,1.945692257445265,0.8090909090909091
PVH,5243,244,10.337488486975856,0.8278688524590164
PWR,5243,216,0.37019887564044074,0.7916666666666666
PXD,5243,220,0.5295011521642876,0.7727272727272727
PYPL,1344,56,1.1662475575609714,0.8571428571428571
QCOM,5243,249,3.49119935947531,0.8313253012048193
QRVO,1470,60,0.03559607235584024,0.75
RCL,5243,187,-0.9520149647839412,0.7165775401069518
REG,5243,227,2.607380075028545,0.8061674008810573
REGN,5233,211,0.4227936022643601,0.7677725118483413
RF,5243,228,0.5093801265432975,0.7807017543859649
RHI,5243,216,1.6374780559346653,0.7824074074074074
RJF,5243,243,18.07432395081012,0.7983539094650206
RL,5243,213,1.3583668673604083,0.7746478873239436
RMD,5243,211,6.869900444913184,0.8151658767772512
ROK,5243,211,-0.2572534626529452,0.7962085308056872
ROL,5233,277,55.16021669448309,0.855595667870036
ROP,5233,230,14.809369227624385,0.8217391304347826
ROST,5243,226,10.283839223546138,0.831858407079646
RSG,5243,245,12.199148020794658,0.8489795918367347
RTX,5243,239,2.898284634096132,0.8075313807531381
SBAC,5233,207,0.011708651572561008,0.8019323671497585
SBNY,4184,203,15.309721521967997,0.8423645320197044
SBUX,5243,196,1.507776207509154,0.7704081632653061
SCHW,5233,230,2.582621054805851,0.7913043478260869
SEDG,1413,52,0.7352364703280362,0.7884615384615384
SEE,5243,193,-0.6679034304831277,0.7098445595854922
SHW,5243,233,25.226252360152575,0.8626609442060086
SJM,5232,227,4.8163829618127725,0.8149779735682819
SLB,5243,234,-0.1602892564042589,0.7307692307692307
SNA,5243,217,3.6622449583812786,0.8018433179723502
SNPS,5243,223,2.108490749879495,0.8251121076233184
SO,5243,240,2.4518467387372502,0.8375
SPG,5243,228,4.810942237019354,0.8201754385964912
SPGI,5233,226,3.8419994472070615,0.8141592920353983
SRE,5243,249,5.090415398753847,0.8353413654618473
STE,5243,224,5.59430880874824,0.8258928571428571
STT,5243,232,1.329732491179615,0.7974137931034483
STX,4505,174,-0.18930183083288174,0.7528735632183908
STZ,5243,232,10.435055575897575,0.8448275862068966
SWK,5243,219,3.3226000322807554,0.8082191780821918
SWKS,5243,204,-0.5380838481751992,0.7647058823529411
SYF,1577,58,-0.41784284115952974,0.7586206896551724
SYK,5243,222,5.305825780415425,0.8153153153153153
SYY,5233,237,3.9533753782618186,0.8227848101265823
T,5243,232,0.6944284067997136,0.7629310344827587
TAP,5243,203,0.3283341053401376,0.7192118226600985
TDG,3686,157,7.898401173469163,0.8535031847133758
TDY,5243,226,15.282371540820906,0.8141592920353983
TECH,5243,244,6.49328613506305,0.8442622950819673
TEL,3372,139,0.04177003996025922,0.8129496402877698
TER,5243,195,-0.6847375488573653,0.7846153846153846
TFC,5243,243,4.02605706223695,0.8189300411522634
TFX,5243,198,1.4132409096424166,0.8181818181818182
TGT,5243,257,9.828074034806924,0.8132295719844358
TJX,5243,245,23.178022865146776,0.8693877551020408
TMO,5243,249,10.39559341750024,0.8313253012048193
TMUS,3411,153,1.51077065333998,0.8169934640522876
TPR,5050,214,2.6306197884199616,0.8130841121495327
TRMB,5243,209,5.745437709294303,0.7990430622009569
TROW,5243,226,10.045511395306297,0.8053097345132744
TRV,5243,235,5.696567132518217,0.825531914893617
TSCO,5201,209,2.646076885468353,0.7942583732057417
TSLA,2606,109,6.284772441666404,0.7522935779816514
TSN,5243,230,1.371388841461348,0.7956521739130434
TT,5243,226,2.361946488348613,0.8053097345132744
TTWO,5217,228,11.623141842404134,0.8245614035087719
TXN,5243,242,3.1129469575020514,0.7975206611570248
TXT,5243,239,-0.3960798656374017,0.803347280334728
TYL,5215,237,10.36955155205999,0.8607594936708861
UA,1163,56,0.21604765522708674,0.8392857142857143
UAA,3764,165,2.371910677328741,0.8121212121212121
UAL,3712,164,-0.23765304102709656,0.7987804878048781
UDR,5243,263,13.535939616612037,0.8365019011406845
UHS,5243,242,4.722884795981778,0.8223140495867769
ULTA,3279,133,5.808310016593453,0.8270676691729323
UNH,5243,227,13.033554254034046,0.8281938325991189
UNP,5243,228,12.803419062080522,0.8421052631578947
UPS,5243,234,2.30967475117834,0.8034188034188035
URI,5243,183,-0.529150323099695,0.7595628415300546
USB,5243,237,3.215718120056336,0.8396624472573839
V,3180,150,6.119411515687099,0.8666666666666667
VFC,5243,249,19.79642080593017,0.8594377510040161
VLO,5243,214,0.36466106302054946,0.7757009345794392
VMC,5243,234,3.2136299099690793,0.7863247863247863
VNO,5243,213,1.613015296447168,0.7511737089201878
VRSK,2788,119,4.158664468809104,0.8571428571428571
VRSN,5243,208,-0.5299048848170157,0.7980769230769231
VRTX,5223,224,11.669919490265908,0.8080357142857143
VTR,5228,249,22.20090011963473,0.8594377510040161
VTRS,5243,228,2.346319852026463,0.7763157894736842
VZ,5243,243,1.1636974530161461,0.7736625514403292
WAB,5243,234,25.37634629970952,0.811965811965812
WAT,5243,241,6.284340255067243,0.8298755186721992
WBA,5243,236,2.5041768525774435,0.7627118644067796
WDC,5243,217,0.43997846227126103,0.7880184331797235
WEC,5243,227,6.816248422706473,0.8370044052863436
WELL,5243,213,3.237418656459123,0.784037558685446
WFC,5243,271,5.718946376291998,0.8302583025830258
WHR,5233,212,-0.20122116249839833,0.7641509433962265
WM,5243,231,4.528562917455245,0.7792207792207793
WMB,5243,193,-0.8956924567053877,0.7512953367875648
WMT,5243,262,10.872824181610508,0.8091603053435115
WRB,5243,251,14.662018582382167,0.8406374501992032
WRK,1351,50,-0.023792304033260908,0.8
WST,5228,216,3.665173362257929,0.7916666666666666
WTW,4870,199,1.9509848237944716,0.7688442211055276
WY,5243,226,-0.11657541916949593,0.7920353982300885
WYNN,4537,182,-0.08228770427043597,0.7967032967032966
XEL,5233,226,2.078871852964616,0.8185840707964602
XOM,5243,237,1.8801678564584865,0.7890295358649789
XRAY,5243,244,6.762568227679065,0.8442622950819673
XYL,2279,93,1.4632512558445405,0.7849462365591398
YUM,5243,241,19.841268092869754,0.8630705394190872
ZBH,4850,203,1.7629819774824214,0.812807881773399
ZBRA,5243,193,3.9495769986735683,0.7979274611398963
ZION,5243,256,0.8434289953034368,0.81640625
ZTS,1953,101,2.2540512444068908,0.8712871287128713
