,backtest_length,diff_list_length,total_returns,win_rate
BAC,5243,20,0.13357309474922413,0.8
BAX,5243,17,0.6622199521659429,0.8235294117647058
BBWI,5243,19,0.1247089635640781,0.631578947368421
BBY,5243,18,-0.16685388730743644,0.7777777777777778
BDX,5243,13,1.345685266930434,0.6923076923076923
BEN,5243,21,3.247669695485781,0.7619047619047619
BF-B,5243,21,5.399493307821716,0.8571428571428571
BIIB,5222,15,1.7308506345764199,0.8
BIO,5233,19,6.738359866856163,0.8947368421052632
BK,5243,18,0.5099940898010037,0.7222222222222222
BKNG,5243,23,-0.5930362433427921,0.6956521739130435
BKR,5233,17,-0.18316563775971068,0.6470588235294118
BLK,5243,15,2.702004783759302,0.8
BMY,5243,15,0.16719355267931893,0.6
BR,3430,18,2.8230265472518288,0.8888888888888888
BRK-B,5243,17,4.066982774703132,0.8823529411764706
BRO,5233,17,2.8689201348697293,0.7647058823529411
BSX,5243,17,1.0569682124332855,0.6470588235294118
BWA,5243,19,1.5125572239301293,0.7894736842105263
BXP,5243,19,0.9944588796138689,0.8947368421052632
C,5243,19,-0.8330982435879838,0.6842105263157895
CAG,5243,20,2.2533798976260346,0.7
CAH,5243,18,1.397647556224301,0.7222222222222222
CARR,,,,
CAT,5243,17,0.766803520293023,0.6470588235294118
CB,5233,19,5.931985751810143,0.8947368421052632
CBOE,2616,9,1.1281241266880353,0.8888888888888888
CBRE,4129,11,-0.45238271218458087,0.6363636363636364
CCI,5233,15,-0.5323917933087335,0.8666666666666667
CCL,5243,22,1.7997429009719803,0.8181818181818182
CDAY,636,2,0.5628205132705504,1.0
CDNS,5243,17,1.206798326138149,0.8235294117647058
CDW,1852,6,1.0192105024654283,1.0
CE,3974,17,2.0532746000081334,0.8823529411764706
CF,3834,13,2.343934659246716,0.7692307692307693
CFG,1539,6,0.14708916662142077,0.5
CHD,5233,20,10.525538276632133,0.95
CHRW,5243,19,5.2326042411145215,0.8421052631578947
CHTR,2602,11,4.006262164717568,1.0
CI,5243,20,2.6036990290356186,0.75
CINF,5243,16,0.33216864093948945,0.75
CL,5243,19,2.603697661715188,0.8947368421052632
CLX,5243,20,5.307162828138009,0.9
CMA,5243,18,1.504607993387247,0.6666666666666666
CMCSA,5243,12,0.2688293737068356,0.5833333333333334
CME,4508,14,0.2366055174851895,0.8571428571428571
CMG,3719,13,2.1354053186097106,0.7692307692307693
CMI,5243,19,2.0502052708365737,0.7894736842105263
CMS,5243,18,0.464357778647084,0.8333333333333334
CNC,4737,15,4.294978738976079,0.8
CNP,5243,16,-0.4319074220349857,0.75
COF,5243,19,5.084182623994935,0.8947368421052632
COO,5243,16,0.7451504673020435,0.6875
COP,5243,18,1.286978847308971,0.7222222222222222
COST,5243,16,4.42188659621205,0.875
CPB,5243,18,0.6771880124601154,0.7777777777777778
CPRT,5243,21,4.769991213685964,0.8095238095238095
CRL,5113,20,3.834620406114458,0.8
CRM,4121,11,3.936284108650269,0.8181818181818182
CSCO,5243,17,-0.15938720020317532,0.7647058823529411
CSX,5243,18,5.665182016531974,0.8888888888888888
CTAS,5243,19,5.159773293413823,0.8421052631578947
CTLT,1577,6,1.046745887047741,1.0
CTRA,5243,15,2.0119000112333074,0.7333333333333333
CTSH,5243,18,9.497340929267457,0.8888888888888888
CTVA,365,2,0.6017395961791575,1.0
CVS,5243,19,1.2907411737408572,0.7368421052631579
CVX,5243,19,0.5980986705984729,0.7368421052631579
CZR,1521,5,0.12048100714075682,0.8
D,5243,15,1.94635142653602,0.8666666666666667
DAL,3401,15,1.2100042200144157,0.8666666666666667
DD,5243,18,-0.11580769616023347,0.7777777777777778
DE,5243,19,7.413717501621824,0.8947368421052632
DFS,3372,11,0.4668189411079432,0.6363636363636364
DG,2761,8,1.447760545727791,0.875
DGX,5243,18,3.0039927116482965,0.8333333333333334
DHI,5243,14,1.447136322550579,0.7142857142857143
DHR,5243,17,4.312600166208526,0.9411764705882353
DIS,5243,15,0.3235495838621308,0.6666666666666666
DISH,5243,20,0.20390743609141,0.7
DLR,4031,16,3.093185193232044,0.875
DLTR,5243,19,3.326543224002191,0.7368421052631579
DOV,5243,17,0.9208277049872472,0.7647058823529411
DOW,411,2,-0.03010262918621744,0.5
DPZ,4108,13,2.3191271548753467,0.9230769230769231
DRI,5243,21,8.284875126869705,0.9047619047619048
DTE,5243,16,0.919459837576702,0.6875
DUK,5243,13,-0.2840244799233187,0.7692307692307693
DVA,5243,16,2.962724614728511,0.8125
DVN,5243,18,0.6828312230502159,0.5555555555555556
DXC,5243,19,-0.7817123691372275,0.47368421052631576
DXCM,3907,15,2.889454911535336,0.6666666666666666
EA,5243,21,5.811421737459555,0.8095238095238095
EBAY,5243,19,13.139984911228675,0.7368421052631579
ECL,5243,16,8.085667671225861,0.9375
ED,5243,16,0.9334176769112844,0.6875
EFX,5243,23,5.3364699960318935,0.782608695652174
EIX,5243,15,-0.17478627388665022,0.6666666666666666
EL,5243,21,5.7955958346429535,0.8571428571428571
EMN,5243,18,0.0780632478087747,0.6111111111111112
EMR,5243,15,1.2815872709605927,0.6666666666666666
ENPH,2163,7,-0.337280398748382,0.5714285714285714
EOG,5243,18,5.517230051245117,0.7222222222222222
EPAM,2199,10,5.1964797379436565,1.0
EQIX,5089,18,0.22075861366903363,0.7222222222222222
EQR,5233,17,0.12323261744830408,0.7058823529411765
ES,5243,17,2.299000084422784,0.7647058823529411
ESS,5243,18,2.036433609157251,0.9444444444444444
ETN,5233,17,0.7090179314128151,0.7647058823529411
ETR,5243,19,3.2020131348157217,0.8421052631578947
ETSY,1399,6,3.8623422449756646,0.8333333333333334
EVRG,5243,14,-0.037915296727183044,0.7142857142857143
EW,5185,19,7.671167501901615,0.8947368421052632
EXC,5243,18,0.38795428746768434,0.6666666666666666
EXPD,5243,21,12.496456955058466,0.9047619047619048
EXPE,3849,18,2.6705417680547754,0.8333333333333334
EXR,4084,12,0.6740459625126101,0.8333333333333334
F,5243,24,-0.5476456662431676,0.5
FANG,2027,7,0.5891432489923563,0.7142857142857143
FAST,5243,23,22.90466679394892,0.8695652173913043
FCX,5243,21,0.09370374081273702,0.6666666666666666
FDS,5243,20,4.221963703244492,0.85
FDX,5243,16,2.2621754749860816,0.75
FE,5243,22,0.7897931999493586,0.7272727272727273
FFIV,5243,19,-0.028984413153606118,0.5263157894736842
FIS,4874,15,1.5017549443709854,0.8
FITB,5243,12,-0.7463286574985937,0.5833333333333334
FLT,2488,11,2.224029221938407,0.9090909090909091
FMC,5243,20,1.6677065807274742,0.7
FOX,416,2,-0.016460815186489723,0.5
FOXA,417,2,-0.001986865078809322,0.5
FRT,5243,19,2.730020736153031,0.8421052631578947
FTNT,2758,10,1.7993776340320244,0.8
FTV,1092,5,0.22459752493102197,0.6
GD,5243,17,1.0994276690252294,0.7058823529411765
GE,5243,20,-0.646601340353993,0.8
GILD,5222,13,3.469581620559004,0.7692307692307693
GIS,5243,14,0.7087794692744901,0.8571428571428571
GL,5243,9,0.36088312495946,0.7777777777777778
GLW,5243,15,-0.9488507409698821,0.6666666666666666
GM,2506,10,-0.03693108331050642,0.6
GNRC,2701,11,4.555466114116404,0.9090909090909091
GOOG,4081,15,2.7730405475649045,0.8666666666666667
GOOGL,4081,15,2.4537709176359503,0.8666666666666667
GPC,5243,17,1.8855563935782522,0.7647058823529411
GPN,4982,16,5.790598403149817,0.8125
GRMN,5006,19,0.2676366075541717,0.7894736842105263
GS,5243,20,3.3580043124273784,0.85
GWW,5243,20,6.195122743457338,0.85
HAL,5243,19,-0.249499937229909,0.5789473684210527
HAS,5243,20,1.8438511231366643,0.7
HBAN,5243,18,1.0919277201172972,0.7222222222222222
HCA,2430,7,0.2496456766554825,0.5714285714285714
HD,5243,17,1.2269484460853073,0.8235294117647058
HES,5243,19,0.3081841641055837,0.631578947368421
HIG,5243,16,-0.5939534390764394,0.6875
HII,2422,9,0.6042823504060891,0.7777777777777778
HLT,1735,5,0.031353884440401686,0.6
HOLX,5243,23,8.437205924141598,0.8260869565217391
HON,5243,19,3.299737564910942,0.7894736842105263
HPE,1270,5,0.21893541251216106,0.8
HPQ,5243,16,-0.5261605461271879,0.5
HRL,5243,19,4.404354862025035,0.9473684210526315
HSIC,5243,23,11.480846131482128,0.9565217391304348
HST,5243,16,-0.4866432222547501,0.625
HSY,5243,18,1.2568120461433572,0.8333333333333334
HUM,5243,21,14.769803406846163,0.9047619047619048
HWM,1008,6,-0.20138108088514697,0.6666666666666666
IBM,5243,20,0.8571768420787386,0.65
ICE,3766,15,5.0866304524085555,0.8666666666666667
IDXX,5243,15,5.388989826733924,0.8666666666666667
IEX,5243,19,2.6257771839316444,0.8421052631578947
IFF,5243,19,2.605493630920896,0.8947368421052632
ILMN,5099,20,0.10507322550743003,0.7
INCY,5243,22,4.017782043968933,0.7272727272727273
INTC,5243,22,0.15662863436655095,0.6818181818181818
INTU,5243,16,9.222609459848039,0.9375
IP,5243,17,0.2044932401822426,0.7058823529411765
IPG,5243,18,-0.45511191722508215,0.6111111111111112
IPGP,3496,13,0.570267401323999,0.7692307692307693
IQV,1886,7,1.0567323100293013,1.0
IR,876,3,0.17130729705041134,0.6666666666666666
IRM,5243,26,3.0274758425910075,0.7307692307692307
